""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"4889"	"K00702|metabolism; carbohydrate metabolism; starch and sucrose metabolism"	113.092748461827	0.717147687313227	1.01785906050113	0.704564821538402	0.481081097149439	0.563922473113087	"K00702"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	"K00702_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"
"4890"	"K03518|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	4636.93051794941	0.431847316248796	0.314644964377873	1.37249079165357	0.169910703537639	0.239133582756677	"K03518"	"Metabolism"	"Overview"	" Carbon metabolism"	"K03518_Metabolism_Overview_ Carbon metabolism"
"4891"	"K03519|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation|metabolism; energy metabolism; methane metabolism"	2080.02521497456	-2.35577232265185	0.636011535691916	-3.70397735017338	0.000212245217495692	0.000702699277949768	"K03519"	"Metabolism"	"Overview"	" Carbon metabolism"	"K03519_Metabolism_Overview_ Carbon metabolism"
"4892"	"K10856|unclassified; metabolism; biosynthesis and biodegradation of secondary metabolites"	561.987340725055	-3.13529939058368	1.13938308427817	-2.75175174517354	0.00592774389249496	0.0134251883555412	"K10856"	NA	NA	NA	"K10856_NA_NA_NA"
"4893"	"K03516|cellular processes; cell motility; bacterial motility proteins"	9.88795172729893	-2.5346975153881	2.69368598469451	-0.940977355857447	0.34671646353115	0.436778356492032	"K03516"	NA	NA	NA	"K03516_NA_NA_NA"
"4894"	"K03517|metabolism; metabolism of cofactors and vitamins; nicotinate and nicotinamide metabolism"	6865.60245116256	0.0410193080839579	0.238990810487922	0.171635503474854	0.863724093884797	0.897663053433326	"K03517"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	"K03517_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"
"4895"	"K02205|unclassified; cellular processes and signaling; other ion-coupled transporters"	62.7624466143834	-0.528477403222637	1.41746499044255	-0.372832773144992	0.709272909219186	0.774690657986537	"K02205"	NA	NA	NA	"K02205_NA_NA_NA"
"4896"	"K02204|metabolism; amino acid metabolism; glycine; serine and threonine metabolism"	1937.06925053569	-1.01509360235649	0.337709958152659	-3.00581483563367	0.00264870236022652	0.00657412524630014	"K02204"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K02204_Metabolism_Overview_ Biosynthesis of amino acids"
"4897"	"K02203|metabolism; amino acid metabolism; glycine; serine and threonine metabolism|metabolism; energy metabolism; methane metabolism"	1288.5817842502	-0.961075204053741	0.478824063979812	-2.00715727623552	0.0447329191491602	0.0769560018829679	"K02203"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	"K02203_Metabolism_Overview_ Biosynthesis of amino acids"
"4898"	"K02201|metabolism; metabolism of cofactors and vitamins; pantothenate and coa biosynthesis"	1.92210894050876	6.7484760796812	2.97072492605865	2.2716596950747	0.0231070723426767	0.0442253306807239	"K02201"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Pantothenate and CoA biosynthesis"	"K02201_Metabolism_Metabolism of cofactors and vitamins_ Pantothenate and CoA biosynthesis"
"4899"	"K02200|unclassified; cellular processes and signaling; membrane and intracellular structural molecules"	2843.67342194921	-0.884088641191712	0.31630689909448	-2.79503432812459	0.0051894204461643	0.0119605682759196	"K02200"	NA	NA	NA	"K02200_NA_NA_NA"
"4900"	"K13714|unclassified; cellular processes and signaling; membrane and intracellular structural molecules"	81.0527120576348	0.00930559364702747	1.42188755761453	0.00654453553460956	0.994778253414726	0.996770466205277	"K13714"	NA	NA	NA	"K13714_NA_NA_NA"
"4901"	"K13461|organismal systems; environmental adaptation; plant-pathogen interaction"	0.167839262041241	1.58804912002782	2.99434723257419	0.530349019897267	0.595869965309836	NA	"K13461"	NA	NA	NA	"K13461_NA_NA_NA"
"4902"	"K12518|environmental information processing; membrane transport; secretion system"	24.8158875646262	0.502767883838678	2.0347749448745	0.247087711152099	0.80484034401091	0.852595557357649	"K12518"	NA	NA	NA	"K12518_NA_NA_NA"
"4903"	"K12519|environmental information processing; membrane transport; secretion system"	24.8158875646262	0.502767883838678	2.0347749448745	0.247087711152099	0.80484034401091	0.852595557357649	"K12519"	NA	NA	NA	"K12519_NA_NA_NA"
"4904"	"K12517|environmental information processing; membrane transport; secretion system"	24.8158875646262	0.502767883838678	2.0347749448745	0.247087711152099	0.80484034401091	0.852595557357649	"K12517"	NA	NA	NA	"K12517_NA_NA_NA"
"4905"	"K12514|environmental information processing; membrane transport; secretion system"	7.0318244581766	3.05093717497114	2.90512484177991	1.0501914172824	0.293630114766619	0.38225394819141	"K12514"	NA	NA	NA	"K12514_NA_NA_NA"
"4906"	"K12515|environmental information processing; membrane transport; secretion system"	7.0318244581766	3.05093717497114	2.90512484177991	1.0501914172824	0.293630114766619	0.38225394819141	"K12515"	NA	NA	NA	"K12515_NA_NA_NA"
"4907"	"K12512|environmental information processing; membrane transport; secretion system"	7.0318244581766	3.05093717497114	2.90512484177991	1.0501914172824	0.293630114766619	0.38225394819141	"K12512"	NA	NA	NA	"K12512_NA_NA_NA"
"4908"	"K12513|environmental information processing; membrane transport; secretion system"	7.0318244581766	3.05093717497114	2.90512484177991	1.0501914172824	0.293630114766619	0.38225394819141	"K12513"	NA	NA	NA	"K12513_NA_NA_NA"
"4909"	"K12510|environmental information processing; membrane transport; secretion system"	3214.16947843427	-0.39300879978096	0.27677511156665	-1.41995715422671	0.15562015504798	0.221460870089612	"K12510"	NA	NA	NA	"K12510_NA_NA_NA"
"4910"	"K12511|environmental information processing; membrane transport; secretion system"	2482.02301722046	-0.675547925304937	0.292538414765162	-2.30926227533994	0.020929031690361	0.0414986480412574	"K12511"	NA	NA	NA	"K12511_NA_NA_NA"
"4911"	"K07183|unclassified; cellular processes and signaling; signal transduction mechanisms"	5094.46852783845	0.868430804944192	0.272924207002287	3.1819486240622	0.00146287765799302	0.00384886829911924	"K07183"	NA	NA	NA	"K07183_NA_NA_NA"
"4912"	"K07182|unclassified; cellular processes and signaling; signal transduction mechanisms"	1639.05651416321	-2.13612894728007	0.634440811136821	-3.36694756986463	0.000760051370418275	0.00215659188468399	"K07182"	NA	NA	NA	"K07182_NA_NA_NA"
"4913"	"K07181|unclassified; cellular processes and signaling; signal transduction mechanisms"	947.102827412687	-1.00843217563028	0.406713180614998	-2.47946765360644	0.0131578663899848	0.0274114607236187	"K07181"	"Cellular Processes"	"Cellular community - prokaryotes"	" Biofilm formation - Vibrio cholerae"	"K07181_Cellular Processes_Cellular community - prokaryotes_ Biofilm formation - Vibrio cholerae"
"4914"	"K07180|unclassified; cellular processes and signaling; signal transduction mechanisms"	1745.4692776722	-2.52268909041321	0.659776148070867	-3.82355303050793	0.000131542283484615	0.000457578140232693	"K07180"	NA	NA	NA	"K07180_NA_NA_NA"
"4915"	"K07186|unclassified; cellular processes and signaling; signal transduction mechanisms"	524.900214697584	2.82433911868487	0.828630364289315	3.40844270304673	0.000653348042788299	0.00190145499219629	"K07186"	NA	NA	NA	"K07186_NA_NA_NA"
"4916"	"K07185|unclassified; cellular processes and signaling; signal transduction mechanisms"	2205.96137753952	-2.9013134959095	0.439473382158204	-6.60179572574221	4.06206986469542e-11	8.72733384108032e-10	"K07185"	NA	NA	NA	"K07185_NA_NA_NA"
"4917"	"K07184|unclassified; cellular processes and signaling; signal transduction mechanisms"	708.620165847904	1.39561016988231	0.725158074271843	1.92455992617016	0.0542844368966157	0.0904338954293231	"K07184"	NA	NA	NA	"K07184_NA_NA_NA"
"4918"	"K09800|unclassified; poorly characterized; function unknown"	4906.19929465932	0.996137929154273	0.279178864638537	3.56809936326666	0.000359580150036637	0.00112619677664057	"K09800"	NA	NA	NA	"K09800_NA_NA_NA"
"4919"	"K09801|unclassified; poorly characterized; function unknown"	1675.94937528456	0.037812601199092	0.33371253582578	0.113308902542494	0.909785659489088	0.935085649125601	"K09801"	NA	NA	NA	"K09801_NA_NA_NA"
"4920"	"K09802|unclassified; poorly characterized; function unknown"	3592.44621220305	4.38794088016653	0.712157931105308	6.16147161817915	7.20719897779156e-10	9.61788700170191e-09	"K09802"	NA	NA	NA	"K09802_NA_NA_NA"
"4921"	"K09803|unclassified; poorly characterized; function unknown"	2075.64007933275	-1.89790051073922	0.416216428117432	-4.5598885159904	5.11807845666477e-06	2.52705123797823e-05	"K09803"	NA	NA	NA	"K09803_NA_NA_NA"
"4922"	"K09804|unclassified; poorly characterized; function unknown"	160.061011434409	0.800016159573793	0.636886920960913	1.25613532519518	0.209066910460187	0.285475945054119	"K09804"	NA	NA	NA	"K09804_NA_NA_NA"
"4923"	"K09805|unclassified; poorly characterized; function unknown"	2124.82799030835	4.25597605666323	0.604194869472866	7.0440453431463	1.86737332291012e-12	5.63402483957405e-11	"K09805"	NA	NA	NA	"K09805_NA_NA_NA"
"4924"	"K09806|unclassified; poorly characterized; function unknown"	929.378883977148	-0.965018986454526	0.42832870211515	-2.25298697399712	0.0242599702948312	0.0461962770853684	"K09806"	NA	NA	NA	"K09806_NA_NA_NA"
"4925"	"K09807|unclassified; poorly characterized; function unknown"	4035.1721756926	0.681551713994474	0.292104561895373	2.33324570342929	0.019635253370402	0.0392966870786313	"K09807"	NA	NA	NA	"K09807_NA_NA_NA"
"4926"	"K09808|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	13758.5518015973	1.03413803243255	0.290304700194842	3.56225039325395	0.000367689439420057	0.00114443099755211	"K09808"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K09808_Environmental Information Processing_Membrane transport_ ABC transporters"
"4927"	"K09809|unclassified; cellular processes and signaling; membrane and intracellular structural molecules"	90.8535200984566	-0.224942542723954	0.802599030565854	-0.28026764817466	0.779272169537256	0.833556049510366	"K09809"	NA	NA	NA	"K09809_NA_NA_NA"
"4928"	"K10912|human diseases; infectious diseases; vibrio cholerae pathogenic cycle|environmental information processing; signal transduction; two-component system"	11.9230993847931	1.1656969092148	2.4565794118887	0.474520344660289	0.635128893638615	0.710378889233652	"K10912"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K10912_Environmental Information Processing_Signal transduction_ Two-component system"
"4929"	"K10913|genetic information processing; transcription; transcription factors|human diseases; infectious diseases; vibrio cholerae pathogenic cycle"	3.45934132551171	-0.844034126475126	2.90862660527104	-0.290183045477738	0.771676206195059	0.827743512888096	"K10913"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K10913_Environmental Information Processing_Signal transduction_ Two-component system"
"4930"	"K10914|genetic information processing; transcription; transcription factors|human diseases; infectious diseases; vibrio cholerae pathogenic cycle|environmental information processing; signal transduction; two-component system"	1252.08617140488	0.365618693610169	0.469408709331778	0.778892011037975	0.436043330382473	0.528656428410111	"K10914"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K10914_Environmental Information Processing_Signal transduction_ Two-component system"
"4931"	"K10916|metabolism; enzyme families; protein kinases|human diseases; infectious diseases; vibrio cholerae pathogenic cycle|environmental information processing; signal transduction; two-component system"	3.10942689027061	-3.55592512113496	2.94914103325362	-1.20574943044074	0.227914119371709	0.30612894244021	"K10916"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K10916_Environmental Information Processing_Signal transduction_ Two-component system"
"4932"	"K10917|genetic information processing; transcription; transcription factors|human diseases; infectious diseases; vibrio cholerae pathogenic cycle"	181.50072738963	4.9449709456169	1.21356626641392	4.07474324433	4.60651421387337e-05	0.000182557830627694	"K10917"	"Cellular Processes"	"Cellular community - prokaryotes"	" Quorum sensing"	"K10917_Cellular Processes_Cellular community - prokaryotes_ Quorum sensing"
"4933"	"K11358|metabolism; biosynthesis of other secondary metabolites; isoquinoline alkaloid biosynthesis|metabolism; amino acid metabolism; cysteine and methionine metabolism|metabolism; energy metabolism; carbon fixation in photosynthetic organisms|metabolism; biosynthesis of other secondary metabolites; tropane; piperidine and pyridine alkaloid biosynthesis|metabolism; amino acid metabolism; phenylalanine metabolism|metabolism; amino acid metabolism; arginine and proline metabolism|metabolism; amino acid metabolism; amino acid related enzymes|metabolism; amino acid metabolism; alanine; aspartate and glutamate metabolism|metabolism; amino acid metabolism; phenylalanine; tyrosine and tryptophan biosynthesis|metabolism; amino acid metabolism; tyrosine metabolism|metabolism; biosynthesis of other secondary metabolites; novobiocin biosynthesis"	683.143380554652	0.913686205797795	0.511032833497415	1.78792074776232	0.0737887950082533	0.117607625492316	"K11358"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K11358_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"4934"	"K11355|environmental information processing; signal transduction; two-component system"	55.1033695614118	-1.37651591333096	1.87809859087621	-0.732930592684573	0.463600763026942	0.547709362694561	"K11355"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11355_Environmental Information Processing_Signal transduction_ Two-component system"
"4935"	"K11354|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	0.34717103530492	-0.393724951234231	2.97539200866092	-0.132327084998601	0.894725585016187	NA	"K11354"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11354_Environmental Information Processing_Signal transduction_ Two-component system"
"4936"	"K11357|metabolism; enzyme families; protein kinases|cellular processes; cell growth and death; cell cycle - caulobacter|environmental information processing; signal transduction; two-component system"	427.509009652801	-2.88966072609825	0.833090149971459	-3.46860507977107	0.000523167886201832	0.0015658524370667	"K11357"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11357_Environmental Information Processing_Signal transduction_ Two-component system"
"4937"	"K11356|metabolism; enzyme families; protein kinases|environmental information processing; signal transduction; two-component system"	55.1033695614118	-1.37651591333096	1.87809859087621	-0.732930592684573	0.463600763026942	0.547709362694561	"K11356"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	"K11356_Environmental Information Processing_Signal transduction_ Two-component system"
